Participant,Mode,Code,Gender,Age,Orientation,Image_Rate,Trial_Type,Confidence,Accuracy,Milliseconds
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,4 images,different,1,1,2227
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,4 images,different,12,0,2030
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,4 images,same,12,1,4838
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,4 images,same,12,1,1291
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,4 images,same,12,1,1072
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,4 images,same,12,1,1038
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,4 images,same,12,1,1138
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,4 images,same,1,0,1566
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,8 images,different,1,1,2111
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,8 images,different,12,0,3575
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,8 images,different,12,0,1784
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,8 images,different,12,0,949
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,8 images,different,1,1,1808
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,8 images,different,12,0,1457
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,8 images,same,12,1,2240
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,8 images,same,12,1,1453
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,8 images,same,12,1,1155
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,8 images,same,12,1,1684
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,8 images,same,1,0,2332
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,inverted,8 images,same,12,1,1904
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,1 image,different,1,1,1525
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,1 image,different,1,1,1435
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,1 image,different,1,1,1715
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,1 image,different,1,1,2203
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,1 image,different,12,0,1395
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,1 image,different,12,0,1211
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,1 image,same,12,1,2471
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,1 image,same,1,0,1348
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,1 image,same,12,1,1572
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,1 image,same,12,1,1400
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,1 image,same,1,0,1940
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,1 image,same,1,0,2118
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,2 images,different,1,1,1941
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,2 images,different,1,1,1557
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,2 images,different,1,1,1241
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,2 images,different,1,1,1778
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,2 images,different,1,1,1728
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,2 images,different,12,0,1425
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,2 images,same,12,1,1277
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,2 images,same,1,0,917
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,2 images,same,12,1,922
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,2 images,same,12,1,892
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,2 images,same,12,1,2021
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,2 images,same,12,1,1376
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,4 images,different,7,0,4528
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,4 images,different,1,1,2340
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,4 images,different,12,0,2314
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,4 images,different,12,0,1402
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,4 images,different,12,0,1620
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,4 images,different,12,0,807
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,4 images,same,12,1,1355
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,4 images,same,12,1,1400
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,4 images,same,12,1,955
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,4 images,same,12,1,835
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,4 images,same,12,1,1135
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,4 images,same,12,1,1774
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,8 images,different,12,0,2253
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,8 images,different,12,0,1216
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,8 images,different,1,1,1815
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,8 images,different,1,1,1025
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,8 images,different,1,1,947
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,8 images,different,1,1,2227
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,8 images,same,12,1,1351
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,8 images,same,1,0,2764
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,8 images,same,12,1,1787
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,8 images,same,12,1,942
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,8 images,same,12,1,1049
8_RSVPExp01_2019June_RASearston_93641058451.txt,participant,M0003X,Male,32,upright,8 images,same,12,1,935
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,1 image,different,9,0,3045
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,1 image,different,9,0,4736
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,1 image,different,1,1,1541
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,1 image,different,3,1,2935
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,1 image,different,11,0,1996
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,1 image,different,10,0,1977
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,1 image,same,12,1,2896
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,1 image,same,9,1,4124
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,1 image,same,12,1,2075
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,1 image,same,12,1,1470
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,1 image,same,4,0,2198
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,1 image,same,9,1,2904
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,2 images,different,5,1,2720
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,2 images,different,10,0,1915
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,2 images,different,4,1,2777
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,2 images,different,8,0,2583
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,2 images,different,2,1,3833
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,2 images,different,1,1,2580
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,2 images,same,8,1,2518
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,2 images,same,7,1,3839
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,2 images,same,6,0,3417
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,2 images,same,12,1,1959
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,2 images,same,7,1,2535
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,2 images,same,12,1,1658
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,4 images,different,12,0,1349
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,4 images,different,7,0,3025
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,4 images,different,8,0,2767
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,4 images,different,8,0,3093
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,4 images,different,2,1,2310
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,4 images,different,8,0,2333
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,4 images,same,12,1,1855
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,4 images,same,12,1,1464
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,4 images,same,2,0,2740
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,4 images,same,9,1,3866
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,4 images,same,11,1,1785
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,4 images,same,12,1,1785
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,8 images,different,6,1,2829
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,8 images,different,3,1,2850
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,8 images,different,6,1,4125
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,8 images,different,3,1,2296
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,8 images,different,8,0,1910
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,8 images,different,8,0,2552
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,8 images,same,12,1,1612
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,8 images,same,8,1,2958
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,8 images,same,9,1,1984
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,8 images,same,12,1,1966
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,8 images,same,12,1,1686
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,inverted,8 images,same,5,0,3461
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,1 image,different,12,0,1934
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,1 image,different,12,0,1437
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,1 image,different,6,1,4893
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,1 image,different,1,1,2006
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,1 image,different,8,0,3358
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,1 image,different,10,0,1664
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,1 image,same,1,0,2057
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,1 image,same,9,1,2440
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,1 image,same,1,0,2077
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,1 image,same,6,0,2846
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,1 image,same,5,0,2806
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,1 image,same,8,1,4671
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,2 images,different,1,1,2063
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,2 images,different,5,1,4446
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,2 images,different,7,0,2387
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,2 images,different,8,0,3103
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,2 images,different,6,1,2858
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,2 images,different,1,1,2360
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,2 images,same,12,1,1207
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,2 images,same,11,1,1464
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,2 images,same,12,1,1669
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,2 images,same,7,1,2301
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,2 images,same,12,1,1399
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,2 images,same,12,1,1494
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,4 images,different,2,1,1912
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,4 images,different,8,0,2399
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,4 images,different,7,0,2590
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,4 images,different,6,1,2867
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,4 images,different,6,1,3128
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,4 images,different,3,1,2540
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,4 images,same,10,1,2121
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,4 images,same,10,1,1824
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,4 images,same,8,1,3168
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,4 images,same,9,1,2002
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,4 images,same,8,1,2900
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,4 images,same,12,1,1641
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,8 images,different,1,1,1875
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,8 images,different,3,1,2015
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,8 images,different,1,1,1921
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,8 images,different,2,1,1972
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,8 images,different,1,1,1619
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,8 images,different,1,1,2360
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,8 images,same,12,1,1316
14_RSVPExp01_2019June_RASearston_93641058899.txt,participant,M0005X,Male,25,upright,8 images,same,10,1,1935
